time,amplitude
0.0,-0.054216045408379994
0.00200059880239521,-0.04818216103079169
0.00400119760479042,-0.03730602382212982
0.006001796407185629,-0.022115337409275782
0.00800239520958084,-0.0044637135803177
0.01000299401197605,0.015380029797798452
0.012003592814371258,0.03370649766607248
0.014004191616766469,0.04841277837059987
0.01600479041916168,0.05711975921115197
0.018005389221556888,0.061346685293314336
0.0200059880239521,0.058720529901548545
0.022006586826347308,0.052191159159969296
0.024007185628742517,0.04022059024246158
0.02600778443113773,0.02491641418184371
0.028008383233532937,0.006085626362821832
0.03000898203592815,-0.015804996307175703
0.03200958083832336,-0.03976343787305936
0.03401017964071857,-0.06249010162078386
0.036010778443113775,-0.08265444615174707
0.03801137724550899,-0.09619681991505637
0.0400119760479042,-0.09961622576813473
0.042012574850299404,-0.09320436124272272
0.044013173652694616,-0.0761912915126184
0.04601377245508983,-0.05077809274629343
0.04801437125748503,-0.020045634179234946
0.050014970059880245,0.010255338828148684
0.05201556886227546,0.03801155070338699
0.05401616766467067,0.05811663102874774
0.056016766467065875,0.06985724083816333
0.05801736526946109,0.07126596627304241
0.0600179640718563,0.06339292099224646
0.062018562874251504,0.04645630377069229
0.06401916167664672,0.023846109189726072
0.06601976047904193,-0.003026778945120886
0.06802035928143714,-0.03102393436391325
0.07002095808383235,-0.05968364020094132
0.07202155688622755,-0.08668827781678629
0.07402215568862276,-0.10933621689698708
0.07602275449101797,-0.12595571705127262
0.07802335329341319,-0.13420233308429486
0.0800239520958084,-0.13519299626844278
0.08202455089820361,-0.1294482059355361
0.08402514970059881,-0.11963661922021532
0.08602574850299402,-0.11114112525641505
0.08802634730538923,-0.10848923712224459
0.09002694610778444,-0.11871034341840613
0.09202754491017966,-0.14569542307745428
0.09402814371257487,-0.19163934492624357
0.09602874251497007,-0.25764091758285773
0.09802934131736528,-0.3395216063956764
0.10002994011976049,-0.4309015971387469
0.1020305389221557,-0.5215439668026025
0.10403113772455092,-0.6009471799735464
0.10603173652694613,-0.6591364358247186
0.10803233532934134,-0.683579027208582
0.11003293413173654,-0.6661309218081694
0.11203353293413175,-0.5979135470635608
0.11403413173652696,-0.4760225086916271
0.11603473053892217,-0.2979837236419166
0.11803532934131739,-0.0688959749618836
0.1200359281437126,0.2037701645401551
0.1220365269461078,0.504711987110648
0.12403712574850301,0.8156323309367379
0.12603772455089823,1.1133027180528074
0.12803832335329343,1.374754390077335
0.13003892215568863,1.5774845261030956
0.13203952095808386,1.7065613539317421
0.13404011976047905,1.7485203662515245
0.13604071856287428,1.6969635984829359
0.13804131736526948,1.5498028569740783
0.1400419161676647,1.3101228469037978
0.1420425149700599,0.9916776214308036
0.1440431137724551,0.6160696948820662
0.14604371257485033,0.21069176442412893
0.14804431137724552,-0.19046689442958747
0.15004491017964075,-0.55303586482257
0.15204550898203595,-0.8513876597910612
0.15404610778443115,-1.0695690023979139
0.15604670658682637,-1.2029596645944012
0.15804730538922157,-1.259608471993663
0.1600479041916168,-1.2492295545772298
0.162048502994012,-1.187875973843834
0.16404910179640722,-1.0893388850318497
0.16604970059880242,-0.9653452318111128
0.16805029940119762,-0.8276432231580481
0.17005089820359284,-0.6850711224640675
0.17205149700598804,-0.5457009346286001
0.17405209580838327,-0.4161352785747444
0.17605269461077847,-0.30001493838222293
0.1780532934131737,-0.19876889878425594
0.1800538922155689,-0.11461111866108549
0.1820544910179641,-0.04476197782059871
0.1840550898203593,0.01014993482785716
0.1860556886227545,0.05256600908943526
0.18805628742514974,0.082424381756225
0.19005688622754494,0.10060400035813902
0.19205748502994013,0.10944710374753931
0.19405808383233536,0.11140726750488782
0.19605868263473056,0.11185179318656473
0.19805928143712578,0.11402683866869412
0.20005988023952098,0.11917377785035974
0.2020604790419162,0.1287681353183715
0.2040610778443114,0.14083990771510257
0.2060616766467066,0.15332735567191585
0.20806227544910183,0.16241587108152197
0.21006287425149703,0.16381896803024104
0.21206347305389225,0.15496879441815795
0.21406407185628745,0.13709726301990122
0.21606467065868268,0.10920408221100147
0.21806526946107788,0.07492267572205231
0.22006586826347307,0.03830742735291721
0.2220664670658683,0.0025744521947297008
0.2240670658682635,-0.028167710781827733
0.22606766467065872,-0.05416174935096239
0.22806826347305392,-0.07318901280786497
0.23006886227544915,-0.0866789835001928
0.23206946107784435,-0.09473019177399304
0.23407005988023954,-0.10104395255532496
0.23607065868263477,-0.10678353424070429
0.23807125748502997,-0.111380471152623
0.2400718562874252,-0.11531563759862354
0.2420724550898204,-0.1179048022700461
0.2440730538922156,-0.12011657155029616
0.24607365269461082,-0.1234453041021224
0.24807425149700602,-0.12685356120733968
0.25007485029940124,-0.1327890804205243
0.25207544910179647,-0.1402714100325474
0.25407604790419164,-0.15003448919657392
0.25607664670658686,-0.15870469845325513
0.2580772455089821,-0.16599002531828672
0.26007784431137726,-0.16785538101223543
0.2620784431137725,-0.16366172743098795
0.2640790419161677,-0.15325207735807186
0.26607964071856294,-0.13497482593042714
0.2680802395209581,-0.11264324087955481
0.27008083832335333,-0.08543817680506374
0.27208143712574856,-0.05776813269328645
0.27408203592814373,-0.03010577663083484
0.27608263473053896,-0.00482244258886821
0.2780832335329342,0.01695835852836895
0.2800838323353294,0.03647052589500256
0.2820844311377246,0.05036552024760796
0.2840850299401198,0.061717340684876464
0.28608562874251503,0.06897390157451741
0.2880862275449102,0.07386325827849345
0.2900868263473054,0.07726869025419607
0.29208742514970065,0.08009021704363636
0.2940880239520959,0.08211129476216276
0.29608862275449105,0.08688813673322889
0.2980892215568863,0.0916755630064977
0.3000898203592815,0.09839803326517836
0.30209041916167667,0.10566828713593494
0.3040910179640719,0.11284964386606143
0.3060916167664671,0.11915233495020051
0.3080922155688623,0.1237499823753169
0.3100928143712575,0.1259000131157637
0.31209341317365275,0.12605167363533473
0.31409401197604797,0.12292734053883354
0.31609461077844314,0.11656669836191011
0.31809520958083837,0.10732852245243404
0.3200958083832336,0.09585055665980788
0.32209640718562876,0.08297354311961272
0.324097005988024,0.0686401155201295
0.3260976047904192,0.05678241255173481
0.32809820359281444,0.04621351851496543
0.3300988023952096,0.038537062672939534
0.33209940119760484,0.034086645417364864
0.33410000000000006,0.03290259083368037
0.33610059880239523,0.03474842645736464
0.33810119760479046,0.03616414988031595
0.3401017964071857,0.038548467933370544
0.3421023952095809,0.04125842534762185
0.3441029940119761,0.04271265981997837
0.3461035928143713,0.04348419753044328
0.34810419161676653,0.04337025775419703
0.3501047904191617,0.04342974014373162
0.35210538922155693,0.04298348156318563
0.35410598802395216,0.044577394632326156
0.3561065868263474,0.04691356644012227
0.35810718562874255,0.05075864656935299
0.3601077844311378,0.05784183236400384
0.362108383233533,0.06775608252579712
0.3641089820359282,0.07987569535614873
0.3661095808383234,0.0953011539580647
0.3681101796407186,0.1138384749670969
0.37011077844311385,0.1350156941058118
0.372111377245509,0.1571341957500276
0.37411197604790425,0.18034799833764883
0.3761125748502995,0.20376044910689003
0.37811317365269465,0.2265255397688394
0.38011377245508987,0.2469405194901348
0.3821143712574851,0.2655177166143182
0.38411497005988027,0.2810263155525154
0.3861155688622755,0.2954988892712975
0.3881161676646707,0.30720222012557696
0.39011676646706595,0.3165767237346821
0.3921173652694611,0.32415298849918317
0.39411796407185634,0.32945700198426714
0.39611856287425157,0.3329171509217462
0.39811916167664674,0.33578585443785264
0.40011976047904196,0.3390867509159154
0.4021203592814372,0.34159496408838985
0.4041209580838324,0.34385357173930897
0.4061215568862276,0.34622457159072434
0.4081221556886228,0.3449680203901699
0.41012275449101804,0.33933922296758684
0.4121233532934132,0.32869136926570713
0.41412395209580843,0.3125701865249535
0.41612455089820366,0.29078810171763797
0.4181251497005989,0.2634679756917762
0.42012574850299406,0.23305033992231403
0.4221263473053893,0.20026273307145456
0.4241269461077845,0.16605458741206003
0.4261275449101797,0.13150552050039413
0.4281281437125749,0.09671827089752857
0.43012874251497013,0.06370943898153693
0.43212934131736536,0.03431140845049753
0.4341299401197605,0.009097309314905128
0.43613053892215575,-0.012662155426290417
0.438131137724551,-0.02900535447819365
0.44013173652694615,-0.04224990446218395
0.4421323353293414,-0.05193110750115004
0.4441329341317366,-0.058717381283550585
0.4461335329341318,-0.06531422383523247
0.448134131736527,-0.06936951483168095
0.4501347305389222,-0.07339250976658518
0.45213532934131745,-0.07669680660810993
0.4541359281437126,-0.0793741476310185
0.45613652694610785,-0.08130163023160478
0.45813712574850307,-0.08118032223673627
0.4601377245508983,-0.08159902781063927
0.46213832335329347,-0.08011360048526531
0.4641389221556887,-0.07833019696501906
0.4661395209580839,-0.07398047201661126
0.4681401197604791,-0.06797797458661353
0.4701407185628743,-0.059447737159550616
0.47214131736526954,-0.04972487317513481
0.4741419161676647,-0.0403223818754713
0.47614251497005994,-0.029872700986481808
