time,amplitude
1.220489174017642259e-01,-2.413742381887295230e-01
1.240497193263833120e-01,-2.201365504692155972e-01
1.260505212510024120e-01,-2.005346778469261904e-01
1.280513231756214843e-01,-2.036069659695683154e-01
1.300521251002405565e-01,-2.259503244295656132e-01
1.320529270248596565e-01,-2.460204912876002292e-01
1.340537289494787287e-01,-2.513382591870890748e-01
1.360545308740978288e-01,-2.501973471413359573e-01
1.380553327987169010e-01,-2.540884643669598653e-01
1.400561347233360010e-01,-2.579052724622269421e-01
1.420569366479550732e-01,-2.472359728174725879e-01
1.440577385725741733e-01,-2.225277087597081205e-01
1.460585404971932455e-01,-2.042517147100646469e-01
1.480593424218123455e-01,-2.085135570866012422e-01
1.500601443464314178e-01,-2.247493795508646308e-01
1.520609462710505178e-01,-2.270430377598542104e-01
1.540617481956695900e-01,-2.062889607810418080e-01
1.560625501202886900e-01,-1.815831507612596929e-01
1.580633520449077623e-01,-1.758475181352304462e-01
1.600641539695268623e-01,-1.876233434316209592e-01
1.620649558941459345e-01,-1.951985037544148871e-01
1.640657578187650345e-01,-1.856740084648700884e-01
1.660665597433841068e-01,-1.695958378036364067e-01
1.680673616680032068e-01,-1.636888350031987516e-01
1.700681635926222790e-01,-1.681085163983787600e-01
1.720689655172413790e-01,-1.697629287540041720e-01
1.740697674418604513e-01,-1.643811526523720201e-01
1.760705693664795513e-01,-1.633109079762253557e-01
1.780713712910986235e-01,-1.743793509677263598e-01
1.800721732157177235e-01,-1.856013796547589523e-01
1.820729751403367958e-01,-1.784085953068226538e-01
1.840737770649558958e-01,-1.544978730892498375e-01
1.860745789895749680e-01,-1.375732468221859128e-01
1.880753809141940680e-01,-1.432891886260302672e-01
1.900761828388131403e-01,-1.558907300778772653e-01
1.920769847634322125e-01,-1.450261723550368698e-01
1.940777866880513125e-01,-1.041830841996645024e-01
1.960785886126703847e-01,-6.181199655513243407e-02
1.980793905372894848e-01,-4.964284681077435479e-02
2.000801924619085570e-01,-6.730093024381761380e-02
2.020809943865276570e-01,-8.645513273370006302e-02
2.040817963111467293e-01,-8.648298922174588177e-02
2.060825982357658293e-01,-7.502574786238902504e-02
2.080834001603849015e-01,-7.028415803592365230e-02
2.100842020850040015e-01,-7.332441700592864930e-02
2.120850040096230738e-01,-6.864827270247120250e-02
2.140858059342421738e-01,-4.931706563590889519e-02
2.160866078588612460e-01,-2.896561891543159364e-02
2.180874097834803460e-01,-2.328883376030416522e-02
2.200882117080994183e-01,-2.777448810643183205e-02
2.220890136327185183e-01,-2.396271464432135970e-02
2.240898155573375905e-01,-6.022846802754248594e-03
2.260906174819566905e-01,9.737424018760175437e-03
2.280914194065757628e-01,6.478004029896571210e-03
2.300922213311948628e-01,-9.806474253877619368e-03
2.320930232558139350e-01,-1.739286164895141942e-02
2.340938251804330350e-01,-6.846488023866583589e-03
2.360946271050521073e-01,8.109824926671954301e-03
2.380954290296712073e-01,1.080309982934386792e-02
2.400962309542902795e-01,3.963201722576101781e-03
2.420970328789093795e-01,3.330318813684122765e-03
2.440978348035284518e-01,1.278005220778120378e-02
2.460986367281475518e-01,1.743682761596916653e-02
2.480994386527666240e-01,5.502505647310230140e-03
2.501002405773857240e-01,-1.209821020966076431e-02
2.521010425020048240e-01,-1.365916143942945415e-02
2.541018444266238685e-01,4.150927919639656530e-03
2.561026463512429685e-01,1.978996295134487562e-02
2.581034482758620685e-01,1.356446397032698425e-02
2.601042502004811130e-01,-6.991169765362854893e-03
2.621050521251002130e-01,-1.679991352989210901e-02
2.641058540497193130e-01,-5.279726739137750348e-03
2.661066559743384130e-01,1.142446634861135450e-02
2.681074578989574575e-01,1.311981462412397520e-02
2.701082598235765575e-01,1.869989055335920811e-03
2.721090617481956575e-01,-2.554489894246500699e-03
2.741098636728147575e-01,1.019387561349744883e-02
2.761106655974338020e-01,2.898343708584596307e-02
2.781114675220529020e-01,3.883390851317199133e-02
2.801122694466720020e-01,4.127601734165512598e-02
2.821130713712911020e-01,4.850339749284864749e-02
2.841138732959101465e-01,6.133341234301465522e-02
2.861146752205292465e-01,6.477835189426472962e-02
2.881154771451483465e-01,4.958117005121692733e-02
2.901162790697674465e-01,2.937832587018628094e-02
2.921170809943864910e-01,2.675306157932555440e-02
2.941178829190055910e-01,4.406674591691776138e-02
2.961186848436246910e-01,5.794139716695107661e-02
2.981194867682437910e-01,4.660007299163584221e-02
3.001202886928628355e-01,1.599396274289333411e-02
3.021210906174819355e-01,-7.982577671220764115e-03
3.041218925421010355e-01,-9.848526005347319617e-03
3.061226944667201355e-01,1.466891292090899543e-03
3.081234963913391800e-01,9.574509933153074054e-03
3.101242983159582800e-01,1.202647019681916257e-02
3.121251002405773800e-01,1.756897294594622627e-02
3.141259021651964800e-01,2.735228529607127215e-02
3.161267040898155245e-01,3.040667927904739873e-02
3.181275060144346245e-01,2.085304878881703849e-02
3.201283079390537245e-01,1.065795380761004781e-02
3.221291098636727690e-01,1.651955945840821727e-02
3.241299117882918690e-01,3.666252883619409292e-02
3.261307137129109690e-01,4.993732546938722122e-02
3.281315156375300690e-01,4.071906369091049527e-02
3.301323175621491135e-01,1.776541904574483605e-02
3.321331194867682135e-01,2.531349888150736128e-03
3.341339214113873135e-01,2.949939230277152762e-03
3.361347233360064135e-01,7.084524611485292986e-03
3.381355252606254580e-01,2.820929988370572683e-03
3.401363271852445580e-01,-5.301302953126160386e-03
3.421371291098636580e-01,-4.772594725044754065e-03
3.441379310344827580e-01,5.235425714875865250e-03
3.461387329591018025e-01,1.271051219221149518e-02
3.481395348837209025e-01,1.161891706977789124e-02
3.501403368083400025e-01,1.220584896480184610e-02
3.521411387329591025e-01,2.612035897697765133e-02
3.541419406575781470e-01,4.709874337265677890e-02
3.561427425821972470e-01,5.671960804143587331e-02
3.581435445068163470e-01,5.010355170584248480e-02
3.601443464314354470e-01,4.604036060631996885e-02
3.621451483560544915e-01,6.439945910307705301e-02
3.641459502806735915e-01,9.831638715809752627e-02
3.661467522052926915e-01,1.185393392318616207e-01
3.681475541299117915e-01,1.067410191222567944e-01
3.701483560545308360e-01,7.660726182008233132e-02
3.721491579791499360e-01,5.697428818920811933e-02
3.741499599037690360e-01,5.972461619751714273e-02
3.761507618283881360e-01,7.235614866868810002e-02
3.781515637530071805e-01,8.001495964327733079e-02
3.801523656776262805e-01,8.366290227291957315e-02
3.821531676022453805e-01,9.092848728644099821e-02
3.841539695268644250e-01,9.738713720201319646e-02
3.861547714514835250e-01,8.937314486578346040e-02
3.881555733761026250e-01,6.656851852330566977e-02
3.901563753007217250e-01,5.107947379406047733e-02
3.921571772253407695e-01,6.558846258451740685e-02
3.941579791499598695e-01,1.058676637387648417e-01
3.961587810745789695e-01,1.432591065856238521e-01
3.981595829991980695e-01,1.551298537019936696e-01
4.001603849238171140e-01,1.459105819558995931e-01
4.021611868484362140e-01,1.351641276165407579e-01
4.041619887730553140e-01,1.321851141191173196e-01
4.061627906976744140e-01,1.306090984148366441e-01
4.081635926222934585e-01,1.252038312919586394e-01
4.101643945469125585e-01,1.225003858370468379e-01
4.121651964715316585e-01,1.293068035350204703e-01
4.141659983961507585e-01,1.381497949574782280e-01
4.161668003207698030e-01,1.344209538134969462e-01
4.181676022453889030e-01,1.178033320943071144e-01
4.201684041700080030e-01,1.072798876760731185e-01
4.221692060946271030e-01,1.196817458676327217e-01
4.241700080192461475e-01,1.485912225087714089e-01
4.261708099438652475e-01,1.714712929933281116e-01
4.281716118684843475e-01,1.756557505474785619e-01
4.301724137931034475e-01,1.696377465207248858e-01
4.321732157177224920e-01,1.680863520818279000e-01
4.341740176423415920e-01,1.754087535614482496e-01
4.361748195669606920e-01,1.918343578433314711e-01
4.381756214915797920e-01,2.299665957351564316e-01
4.401764234161988365e-01,3.115693244062758271e-01
4.421772253408179365e-01,4.421062026068756090e-01
4.441780272654370365e-01,5.957852147649649321e-01
4.461788291900561365e-01,7.348720574314581144e-01
4.481796311146751810e-01,8.429703329810147583e-01
4.501804330392942810e-01,9.323347671162118822e-01
4.521812349639133810e-01,1.017715218076368222e+00
4.541820368885324255e-01,1.090484495598961656e+00
4.561828388131515255e-01,1.122520536736354435e+00
4.581836407377706255e-01,1.088859859047957679e+00
4.601844426623897255e-01,9.791495958835821911e-01
4.621852445870087700e-01,7.932534581387096217e-01
4.641860465116278700e-01,5.429107786274199876e-01
4.661868484362469700e-01,2.659865386966289713e-01
4.681876503608660700e-01,2.633180189153314782e-02
4.701884522854851145e-01,-1.216467092561107632e-01
4.721892542101042145e-01,-1.762681326071114107e-01
4.741900561347233145e-01,-1.880148638919171278e-01
4.761908580593424145e-01,-2.075998004542302933e-01
4.781916599839614590e-01,-2.387808395151471974e-01
4.801924619085805590e-01,-2.499739465853224873e-01
4.821932638331996590e-01,-2.265398857858427484e-01
4.841940657578187590e-01,-1.945555863925996498e-01
4.861948676824378035e-01,-1.857625603307251905e-01
4.881956696070569035e-01,-1.928444427190184329e-01
4.901964715316760035e-01,-1.780286958514668838e-01
4.921972734562951035e-01,-1.258315489718891955e-01
4.941980753809141480e-01,-6.895613841955665346e-02
4.961988773055332480e-01,-5.000488270139771124e-02
4.981996792301523480e-01,-6.769060195538841029e-02
5.002004811547714480e-01,-7.871661643748069370e-02
5.022012830793904925e-01,-5.338239732970564283e-02
5.042020850040096480e-01,-1.164893292598608715e-02
5.062028869286286925e-01,6.845961996666801407e-03
5.082036888532477370e-01,-3.492018513240154314e-03
5.102044907778668925e-01,-9.621426875986088117e-03
5.122052927024859370e-01,1.137426077703165145e-02
5.142060946271049815e-01,3.915189435912379973e-02
5.162068965517241370e-01,3.882566453700596332e-02
5.182076984763431815e-01,1.100916773670746786e-02
5.202085004009622260e-01,-7.486589962492942209e-03
5.222093023255813815e-01,5.840817969054967231e-03
5.242101042502004260e-01,2.787373233147855123e-02
5.262109061748195815e-01,2.239220837807738562e-02
5.282117080994386260e-01,-8.177620309918410407e-03
5.302125100240576705e-01,-2.464993056513317682e-02
5.322133119486768260e-01,-5.475474898799518458e-03
5.342141138732958705e-01,2.193323986524589250e-02
5.362149157979149150e-01,1.831393237482787165e-02
5.382157177225340705e-01,-1.194458063646743583e-02
5.402165196471531150e-01,-2.495329447162092373e-02
5.422173215717722705e-01,2.089670318942040816e-03
5.442181234963913150e-01,3.691599382262072265e-02
5.462189254210103595e-01,3.383641156036837350e-02
5.482197273456295150e-01,-4.045699266879012636e-03
5.502205292702485595e-01,-2.776801247172725612e-02
5.522213311948676040e-01,-8.261002366074734690e-03
5.542221331194867595e-01,2.466852732798980805e-02
5.562229350441058040e-01,2.432609832521789514e-02
5.582237369687249595e-01,-7.477569011393811124e-03
5.602245388933440040e-01,-2.293399855597925627e-02
5.622253408179630485e-01,3.661674816202605681e-03
5.642261427425822040e-01,3.739199402457969723e-02
5.662269446672012485e-01,3.011084658750147122e-02
5.682277465918202930e-01,-1.012070825233064332e-02
5.702285485164394485e-01,-2.589490010633188968e-02
5.722293504410584930e-01,1.176778195299999635e-02
5.742301523656776485e-01,6.119196851099806961e-02
5.762309542902966930e-01,6.490000051868108355e-02
5.782317562149157375e-01,2.867579465427260235e-02
5.802325581395348930e-01,1.402433690576869278e-02
5.822333600641539375e-01,5.060537874872202135e-02
5.842341619887729820e-01,9.004163911206643223e-02
5.862349639133921375e-01,7.141409249653316027e-02
5.882357658380111820e-01,1.340837090665832065e-02
5.902365677626302265e-01,1.689614245098532272e-03
5.922373696872493820e-01,7.674128854780262743e-02
5.942381716118684265e-01,1.690314606639630735e-01
5.962389735364875820e-01,1.771664081278777891e-01
5.982397754611066265e-01,9.689221747456266964e-02
6.002405773857256710e-01,3.269849816353491423e-02
6.022413793103448265e-01,6.991168777787797051e-02
6.042421812349638710e-01,1.683523527762522676e-01
6.062429831595829155e-01,2.153965447070425865e-01
6.082437850842020710e-01,1.707940462697646322e-01
6.102445870088211155e-01,1.157253551107399053e-01
6.122453889334402710e-01,1.438140126002670771e-01
6.142461908580593155e-01,2.386347151286281887e-01
6.162469927826783600e-01,2.979052662742709412e-01
6.182477947072975155e-01,2.691782226844054993e-01
6.202485966319165600e-01,2.156633501730385316e-01
6.222493985565356045e-01,2.272388888497070825e-01
6.242502004811547600e-01,2.994550420032486837e-01
6.262510024057738045e-01,3.434458447070787845e-01
6.282518043303929600e-01,3.103114071068694413e-01
6.302526062550120045e-01,2.585552260365389654e-01
6.322534081796310490e-01,2.721401642429596701e-01
6.342542101042502045e-01,3.417241520955844325e-01
6.362550120288692490e-01,3.735080646292052720e-01
6.382558139534882935e-01,3.170693710523744269e-01
6.402566158781074490e-01,2.395938796397205639e-01
6.422574178027264935e-01,2.427731937798272011e-01
6.442582197273455380e-01,3.298130016054301450e-01
6.462590216519646935e-01,3.991798096983915078e-01
6.482598235765837380e-01,3.743159927183332125e-01
6.502606255012028935e-01,2.983483883280194093e-01
6.522614274258219380e-01,2.710071695370053768e-01
6.542622293504409825e-01,3.156328949902675873e-01
6.562630312750601380e-01,3.540970327300941300e-01
6.582638331996791825e-01,3.183639953079252516e-01
6.602646351242982270e-01,2.434715573692337598e-01
6.622654370489173825e-01,2.161641040262116675e-01
6.642662389735364270e-01,2.528869453875789430e-01
6.662670408981555825e-01,2.768997743395317790e-01
6.682678428227746270e-01,2.265768725693172447e-01
6.702686447473936715e-01,1.450151705892369081e-01
6.722694466720128270e-01,1.248152342771083334e-01
6.742702485966318715e-01,1.802251728998216784e-01
6.762710505212509160e-01,2.211744858248882450e-01
6.782718524458700715e-01,1.685166947728111986e-01
6.802726543704891160e-01,5.851539021428719262e-02
6.822734562951082715e-01,-3.351779895337955294e-03
6.842742582197273160e-01,2.146784268976882973e-02
6.862750601443463605e-01,5.875066241100396214e-02
6.882758620689655160e-01,2.419826557276516521e-02
6.902766639935845605e-01,-6.517840262998760015e-02
6.922774659182036050e-01,-1.188427236982743246e-01
6.942782678428227605e-01,-9.765015924040928996e-02
6.962790697674418050e-01,-6.473383099523852269e-02
6.982798716920609605e-01,-9.565239362148199309e-02
7.002806736166800050e-01,-1.736928105422393953e-01
7.022814755412990495e-01,-2.141584726584059573e-01
7.042822774659182050e-01,-1.827001866713610367e-01
7.062830793905372495e-01,-1.435502285311433257e-01
7.082838813151562940e-01,-1.705668179988191480e-01
7.102846832397754495e-01,-2.434346732263469315e-01
7.122854851643944940e-01,-2.729636471063195402e-01
7.142862870890135385e-01,-2.229138636202750434e-01
7.162870890136326940e-01,-1.623919776106907409e-01
7.182878909382517385e-01,-1.757170326763908830e-01
7.202886928628708940e-01,-2.502257004017322539e-01
7.222894947874899385e-01,-2.932870975516154721e-01
7.242902967121089830e-01,-2.554619145489003262e-01
7.262910986367281385e-01,-1.939063564517267968e-01
7.282919005613471830e-01,-1.922966810849852937e-01
7.302927024859662275e-01,-2.480814101353488732e-01
7.322935044105853830e-01,-2.801001665344640124e-01
7.342943063352044275e-01,-2.434900476879795217e-01
7.362951082598235830e-01,-1.922989026968587312e-01
7.382959101844426275e-01,-2.034039798701982871e-01
7.402967121090616720e-01,-2.672070967564095789e-01
7.422975140336808275e-01,-2.975088158431021812e-01
7.442983159582998720e-01,-2.495678918175982808e-01
7.462991178829189165e-01,-1.848662897142372696e-01
7.482999198075380720e-01,-1.909588547788480806e-01
7.503007217321571165e-01,-2.621535599508420522e-01
7.523015236567762720e-01,-3.029817542739050573e-01
7.543023255813953165e-01,-2.526295315920508711e-01
7.563031275060143610e-01,-1.649491979249003148e-01
7.583039294306335165e-01,-1.371958644026765317e-01
7.603047313552525610e-01,-1.832902983863296809e-01
7.623055332798716055e-01,-2.208797768024007291e-01
7.643063352044907610e-01,-1.868642330241745697e-01
7.663071371291098055e-01,-1.229473681624406456e-01
7.683079390537288500e-01,-1.153416873809481186e-01
7.703087409783480055e-01,-1.724867955676907538e-01
7.723095429029670500e-01,-2.097335942148337573e-01
7.743103448275862055e-01,-1.641310341900000802e-01
7.763111467522052500e-01,-8.340739683342204835e-02
7.783119486768242945e-01,-6.530424943956203432e-02
7.803127506014434500e-01,-1.257257903081117900e-01
7.823135525260624945e-01,-1.737139865120057303e-01
7.843143544506815390e-01,-1.309194513389592696e-01
7.863151563753006945e-01,-3.871237697756845647e-02
7.883159582999197390e-01,-8.645490476879486019e-03
7.903167602245388945e-01,-7.792373510307089302e-02
7.923175621491579390e-01,-1.585325954084009503e-01
7.943183640737769835e-01,-1.477545965958659002e-01
7.963191659983961390e-01,-5.770510585991212721e-02
7.983199679230151835e-01,2.206383886383484535e-03
8.003207698476342280e-01,-3.552431158971405822e-02
8.023215717722533835e-01,-1.155963457400812355e-01
8.043223736968724280e-01,-1.363757628259539278e-01
8.063231756214915835e-01,-7.862940003851974502e-02
8.083239775461106280e-01,-2.123970154547542497e-02
8.103247794707296725e-01,-3.263671559889931573e-02
8.123255813953488280e-01,-8.550434457524533349e-02
8.143263833199678725e-01,-1.015074504331389266e-01
8.163271852445869170e-01,-5.759108039563632514e-02
8.183279871692060725e-01,-1.118022553828097211e-02
8.203287890938251170e-01,-1.787759749309371718e-02
8.223295910184442725e-01,-5.768121608292055280e-02
8.243303929430633170e-01,-6.637288256094690808e-02
8.263311948676823615e-01,-2.374659962527601170e-02
8.283319967923015170e-01,2.136252256430656860e-02
8.303327987169205615e-01,1.812651344048519728e-02
8.323336006415396060e-01,-2.127807615479808054e-02
8.343344025661587615e-01,-4.321547355362412302e-02
8.363352044907778060e-01,-2.492694864782989128e-02
8.383360064153968505e-01,1.736391805264698779e-03
8.403368083400160060e-01,1.271458004053854741e-03
8.423376102646350505e-01,-1.589549069956489730e-02
8.443384121892542060e-01,-1.287434126278699277e-02
8.463392141138732505e-01,1.742232749394723515e-02
8.483400160384922950e-01,4.074895624086017493e-02
8.503408179631114505e-01,2.998902269299067239e-02
8.523416198877304950e-01,4.017408158341084258e-03
8.543424218123495395e-01,2.280864869600321507e-03
8.563432237369686950e-01,3.108631718236773769e-02
8.583440256615877395e-01,5.614911335698276329e-02
8.603448275862068950e-01,5.052292587391835760e-02
8.623456295108259395e-01,3.075158739816512971e-02
8.643464314354449840e-01,3.226016447698388384e-02
8.663472333600641395e-01,5.976944108776084674e-02
8.683480352846831840e-01,8.134353618990809720e-02
8.703488372093022285e-01,7.232430661759864376e-02
8.723496391339213840e-01,4.698878357234539949e-02
8.743504410585404285e-01,3.563887907828719448e-02
8.763512429831595840e-01,4.215552962612420518e-02
8.783520449077786285e-01,4.241524151283081884e-02
8.803528468323976730e-01,2.368998600438560961e-02
8.823536487570168285e-01,6.338406685649115163e-03
8.843544506816358730e-01,1.514411109135021215e-02
8.863552526062549175e-01,4.098147286679410667e-02
8.883560545308740730e-01,4.939912981744053883e-02
8.903568564554931175e-01,2.735948647053576890e-02
8.923576583801122730e-01,3.931943069019444917e-03
8.943584603047313175e-01,1.407892978997732358e-02
8.963592622293503620e-01,5.247524873416836017e-02
8.983600641539695175e-01,7.941165629553945116e-02
9.003608660785885620e-01,7.142046775422193627e-02
9.023616680032076065e-01,4.950665877831057771e-02
9.043624699278267620e-01,4.879796479253546704e-02
9.063632718524458065e-01,7.217401938021916763e-02
9.083640737770648510e-01,8.988021181054456354e-02
9.103648757016840065e-01,8.264930059620320679e-02
9.123656776263030510e-01,6.728099432227156729e-02
9.143664795509222065e-01,7.042266552628061171e-02
9.163672814755412510e-01,8.923412897490456963e-02
9.183680834001602955e-01,9.509042213294176260e-02
9.203688853247794510e-01,7.531162917247245792e-02
9.223696872493984955e-01,5.401133524841041089e-02
9.243704891740175400e-01,6.150181154550238977e-02
9.263712910986366955e-01,9.292699291395452310e-02
9.283720930232557400e-01,1.124792653230632378e-01
9.303728949478748955e-01,9.815554051592190188e-02
9.323736968724939400e-01,6.773778003822812643e-02
9.343744987971129845e-01,5.303024515706317860e-02
9.363753007217321400e-01,5.900488813968026575e-02
9.383761026463511845e-01,6.227776144034834205e-02
9.403769045709702290e-01,4.724377656015991273e-02
9.423777064955893845e-01,2.738577662784736494e-02
9.443785084202084290e-01,2.301413895337962173e-02
9.463793103448275845e-01,2.948538447120270869e-02
9.483801122694466290e-01,2.301473340533638848e-02
9.503809141940656735e-01,-3.268210980353842502e-03
9.523817161186848290e-01,-2.510845881532923832e-02
9.543825180433038735e-01,-1.794388250161620818e-02
9.563833199679229180e-01,7.555004101922314919e-03
9.583841218925420735e-01,1.513697328353734439e-02
9.603849238171611180e-01,-1.189731806108087001e-02
9.623857257417801625e-01,-4.854564070733238118e-02
9.643865276663993180e-01,-5.860941056589219489e-02
9.663873295910183625e-01,-3.889169777573032311e-02
9.683881315156375180e-01,-2.084530783919888094e-02
9.703889334402565625e-01,-2.951714130180690954e-02
9.723897353648756070e-01,-5.382674178911247415e-02
9.743905372894947625e-01,-6.426947178813746664e-02
9.763913392141138070e-01,-5.125893466891934952e-02
9.783921411387328515e-01,-3.381679216386036801e-02
9.803929430633520070e-01,-3.153699887201748264e-02
9.823937449879710515e-01,-4.066477993453303241e-02
9.843945469125902070e-01,-4.448058269931420144e-02
9.863953488372092515e-01,-3.868448490761180331e-02
9.883961507618282960e-01,-3.432071751457542452e-02
9.903969526864474515e-01,-3.612927450099060606e-02
9.923977546110664960e-01,-3.016881029000838960e-02
9.943985565356855405e-01,-4.855862493323356843e-04
9.963993584603046960e-01,4.775359605941861124e-02
9.984001603849237405e-01,1.142417143517189260e-01
1.000400962309542896e+00,1.235073453817917138e-01
1.002401764234161829e+00,1.345022428133435810e-01
1.004402566158780985e+00,1.511113440527436513e-01
1.006403368083400141e+00,1.663166496421336071e-01
1.008404170008019296e+00,1.789316766105436274e-01
1.010404971932638230e+00,1.982173283428533272e-01
1.012405773857257385e+00,2.280262399957570796e-01
1.014406575781876541e+00,2.549388991785407343e-01
1.016407377706495474e+00,2.615339499317868577e-01
1.018408179631114630e+00,2.496604090369989593e-01
1.020408981555733785e+00,2.413429600578370360e-01
1.022409783480352718e+00,2.533726561661261423e-01
1.024410585404971874e+00,2.776404133311065059e-01
1.026411387329591030e+00,2.925017731738075444e-01
1.028412189254209963e+00,2.893275193520797872e-01
1.030412991178829119e+00,2.792581223858672246e-01
1.032413793103448274e+00,2.739062966632255791e-01
1.034414595028067207e+00,2.695508945548342195e-01
1.036415396952686363e+00,2.571406952139521640e-01
1.038416198877305519e+00,2.413601428043575248e-01
1.040417000801924452e+00,2.377699896808149194e-01
1.042417802726543608e+00,2.491537438298805085e-01
1.044418604651162763e+00,2.552491667869993819e-01
1.046419406575781919e+00,2.349462148881955870e-01
1.048420208500400852e+00,1.947804334330051901e-01
1.050421010425020008e+00,1.649224332098737089e-01
1.052421812349639163e+00,1.645053810851557496e-01
1.054422614274258097e+00,1.792833435709809964e-01
1.056423416198877252e+00,1.801746906274492022e-01
1.058424218123496408e+00,1.587935431478413872e-01
1.060425020048115341e+00,1.347188203724702660e-01
1.062425821972734497e+00,1.270206260873388282e-01
1.064426623897353652e+00,1.288207253482956394e-01
1.066427425821972585e+00,1.175348922159928367e-01
1.068428227746591741e+00,8.509062097371720979e-02
1.070429029671210897e+00,4.745260290601040903e-02
1.072429831595829830e+00,2.287101226363782297e-02
1.074430633520448986e+00,1.018965733614355523e-02
1.076431435445068141e+00,-4.422073252663267368e-03
1.078432237369687297e+00,-2.492940533877203990e-02
1.080433039294306230e+00,-4.049107999121536600e-02
1.082433841218925386e+00,-4.446487607913332529e-02
1.084434643143544541e+00,-4.858692079173868028e-02
1.086435445068163475e+00,-7.020384373128198130e-02
1.088436246992782630e+00,-1.089992299910122336e-01
1.090437048917401786e+00,-1.454780192726691235e-01
1.092437850842020719e+00,-1.641808219432298044e-01
1.094438652766639875e+00,-1.709737879452093157e-01
1.096439454691259030e+00,-1.822351504001789302e-01
1.098440256615877963e+00,-2.019641463942596915e-01
1.100441058540497119e+00,-2.178386945162816835e-01
1.102441860465116275e+00,-2.196045590611319098e-01
1.104442662389735208e+00,-2.127730484590726889e-01
1.106443464314354364e+00,-2.094137054427442912e-01
1.108444266238973519e+00,-2.114011841142192372e-01
1.110445068163592452e+00,-2.111023214844471585e-01
1.112445870088211608e+00,-2.072174977849366717e-01
1.114446672012830764e+00,-2.100356854017973729e-01
1.116447473937449919e+00,-2.258377909492610136e-01
1.118448275862068853e+00,-2.427093532452853641e-01
1.120449077786688008e+00,-2.413742381887295230e-01
1.122449879711307164e+00,-2.201365504692155972e-01
1.124450681635926097e+00,-2.005346778469261904e-01
1.126451483560545253e+00,-2.036069659695683154e-01
1.128452285485164408e+00,-2.259503244295656132e-01
1.130453087409783341e+00,-2.460204912876002292e-01
1.132453889334402497e+00,-2.513382591870890748e-01
1.134454691259021653e+00,-2.501973471413359573e-01
1.136455493183640586e+00,-2.540884643669598653e-01
1.138456295108259742e+00,-2.579052724622269421e-01
1.140457097032878897e+00,-2.472359728174725879e-01
1.142457898957497830e+00,-2.225277087597081205e-01
